Date,143850.KS,195980.KS,148070.KS,153130.KS
2018-04-11,31190.0,11725.0,115805.0,100520.0
2018-04-12,31255.0,11730.0,115950.0,100530.0
2018-04-13,31490.0,11775.0,115850.0,100535.0
2018-04-16,31525.0,11630.0,115630.0,100540.0
2018-04-17,31860.0,11550.0,115560.0,100540.0
2018-04-18,32030.0,11600.0,115415.0,100550.0
2018-04-19,32035.0,11755.0,115315.0,100565.0
2018-04-20,31825.0,11645.0,115295.0,100565.0
2018-04-23,31635.0,11590.0,114885.0,100565.0
2018-04-24,31595.0,11485.0,114870.0,100570.0
2018-04-25,31110.0,11485.0,114535.0,100580.0
2018-04-26,31240.0,11390.0,114530.0,100595.0
2018-04-27,31575.0,11465.0,115000.0,100600.0
2018-04-30,31650.0,11625.0,115015.0,100610.0
2018-05-02,31365.0,11490.0,114645.0,100615.0
2018-05-03,31085.0,11495.0,114640.0,100635.0
2018-05-04,31075.0,11400.0,114510.0,100640.0
2018-05-08,31540.0,11375.0,114305.0,100635.0
2018-05-09,31585.0,11340.0,114325.0,100640.0
2018-05-10,31940.0,11480.0,114475.0,100650.0
2018-05-11,32100.0,11610.0,114400.0,100655.0
2018-05-14,32395.0,11635.0,114280.0,100660.0
2018-05-15,32185.0,11525.0,114140.0,100660.0
2018-05-16,32035.0,11420.0,114230.0,100670.0
2018-05-17,32165.0,11530.0,114375.0,100690.0
2018-05-18,32175.0,11385.0,114330.0,100700.0
2018-05-21,32255.0,11350.0,114530.0,100710.0
2018-05-23,32190.0,11300.0,114700.0,100710.0
2018-05-24,32245.0,11350.0,115045.0,100725.0
2018-05-25,32330.0,11300.0,115145.0,100735.0
2018-05-28,32280.0,11310.0,115045.0,100740.0
2018-05-29,32115.0,11245.0,115275.0,100735.0
2018-05-30,31925.0,11145.0,115455.0,100745.0
2018-05-31,32175.0,11155.0,115420.0,100755.0
2018-06-01,32075.0,11240.0,115380.0,100755.0
2018-06-04,32400.0,11235.0,115200.0,100770.0
2018-06-05,32465.0,11340.0,115080.0,100775.0
2018-06-07,32850.0,11485.0,114955.0,100790.0
2018-06-08,32700.0,11295.0,114955.0,100795.0
2018-06-11,32875.0,11360.0,115070.0,100800.0
2018-06-12,32950.0,11330.0,115135.0,100810.0
2018-06-14,32800.0,11260.0,115275.0,100820.0
2018-06-15,32920.0,11130.0,115565.0,100820.0
2018-06-18,32770.0,11025.0,115840.0,100825.0
2018-06-19,32480.0,10815.0,116055.0,100830.0
2018-06-20,32775.0,10840.0,116215.0,100830.0
2018-06-21,32825.0,10855.0,116300.0,100845.0
2018-06-22,32615.0,10780.0,116340.0,100845.0
2018-06-25,32465.0,10670.0,116315.0,100855.0
2018-06-26,32230.0,10570.0,116325.0,100860.0
2018-06-27,32170.0,10615.0,116625.0,100855.0
2018-06-28,32025.0,10445.0,116905.0,100870.0
2018-06-29,32230.0,10535.0,116820.0,100875.0
2018-07-02,31995.0,10630.0,117105.0,100885.0
2018-07-03,32260.0,10550.0,116830.0,100885.0
2018-07-04,32110.0,10445.0,116925.0,100900.0
2018-07-05,32105.0,10510.0,117125.0,100910.0
2018-07-06,32420.0,10540.0,116970.0,100915.0
2018-07-09,32775.0,10705.0,116850.0,100925.0
2018-07-10,32970.0,10770.0,116920.0,100935.0
2018-07-11,32795.0,10640.0,117170.0,100940.0
2018-07-12,32915.0,10665.0,117215.0,100960.0
2018-07-13,33175.0,10785.0,117050.0,100950.0
2018-07-16,33160.0,10730.0,117160.0,100950.0
2018-07-17,33030.0,10645.0,117115.0,100960.0
2018-07-18,33255.0,10730.0,117225.0,100970.0
2018-07-19,33260.0,10705.0,117200.0,100985.0
2018-07-20,33130.0,10660.0,117320.0,100985.0
2018-07-23,33105.0,10640.0,117300.0,100995.0
2018-07-24,33325.0,10705.0,116910.0,101000.0
2018-07-25,33310.0,10795.0,117050.0,101005.0
2018-07-26,33540.0,10950.0,117050.0,101010.0
2018-07-27,33635.0,10870.0,116965.0,101015.0
2018-07-30,33170.0,10935.0,116965.0,101010.0
2018-07-31,33200.0,10825.0,117150.0,101010.0
2018-08-01,33365.0,10825.0,116810.0,101020.0
2018-08-02,33175.0,10775.0,116895.0,101035.0
2018-08-03,33470.0,10700.0,117000.0,101035.0
2018-08-06,33620.0,10660.0,116970.0,101045.0
2018-08-07,33760.0,10700.0,117195.0,101050.0
2018-08-08,33815.0,10875.0,117150.0,101055.0
2018-08-09,33815.0,10800.0,117460.0,101070.0
2018-08-10,33635.0,10745.0,117700.0,101080.0
2018-08-13,33485.0,10505.0,117765.0,101090.0
2018-08-14,33555.0,10480.0,117610.0,101090.0
2018-08-16,33485.0,10220.0,117940.0,101100.0
2018-08-17,33665.0,10310.0,118345.0,101110.0
2018-08-20,33770.0,10255.0,118495.0,101120.0
2018-08-21,33835.0,10420.0,118945.0,101125.0
2018-08-22,33745.0,10430.0,118945.0,101135.0
2018-08-23,33865.0,10585.0,118755.0,101155.0
2018-08-24,33865.0,10525.0,118840.0,101150.0
2018-08-27,34120.0,10660.0,119095.0,101155.0
2018-08-28,34305.0,10675.0,119205.0,101165.0
2018-08-29,34340.0,10680.0,119225.0,101170.0
2018-08-30,34460.0,10700.0,119160.0,101165.0
2018-08-31,34340.0,10600.0,119495.0,101175.0
2018-09-03,34360.0,10560.0,119700.0,101205.0
2018-09-04,34430.0,10455.0,119785.0,101205.0
2018-09-05,34225.0,10330.0,119895.0,101220.0
2018-09-06,34090.0,10145.0,120400.0,101230.0
2018-09-07,34080.0,10215.0,120130.0,101230.0
2018-09-10,34080.0,10085.0,120200.0,101235.0
2018-09-11,34140.0,10140.0,120150.0,101230.0
2018-09-12,34220.0,10075.0,120105.0,101240.0
2018-09-13,34155.0,10165.0,120215.0,101255.0
2018-09-14,34405.0,10290.0,119805.0,101235.0
2018-09-17,34315.0,10250.0,119565.0,101245.0
2018-09-18,34200.0,10190.0,119285.0,101240.0
2018-09-19,34400.0,10280.0,119240.0,101245.0
2018-09-20,34410.0,10380.0,118850.0,101270.0
2018-09-21,34710.0,10490.0,118825.0,101265.0
2018-09-27,34365.0,10525.0,119255.0,101270.0
2018-09-28,34420.0,10505.0,119420.0,101275.0
2018-10-01,34660.0,10525.0,119260.0,101280.0
2018-10-02,34540.0,10405.0,119105.0,101290.0
2018-10-04,34415.0,10220.0,118700.0,101300.0
2018-10-05,34400.0,10110.0,118545.0,101310.0
2018-10-08,34180.0,10015.0,118455.0,101310.0
2018-10-10,34075.0,9985.0,118800.0,101310.0
2018-10-11,32605.0,9600.0,119230.0,101330.0
2018-10-12,32800.0,9730.0,119045.0,101345.0
2018-10-15,32500.0,9720.0,119130.0,101345.0
2018-10-16,32545.0,9735.0,119340.0,101345.0
2018-10-17,33275.0,9895.0,119675.0,101335.0
2018-10-18,33055.0,9830.0,120060.0,101360.0
2018-10-19,32865.0,9790.0,119815.0,101370.0
2018-10-22,32750.0,9745.0,119595.0,101375.0
2018-10-23,32175.0,9675.0,119935.0,101375.0
2018-10-24,32315.0,9665.0,120100.0,101375.0
2018-10-25,31580.0,9405.0,120565.0,101390.0
2018-10-26,31565.0,9385.0,120785.0,101390.0
2018-10-29,31435.0,9405.0,121220.0,101395.0
2018-10-30,31365.0,9400.0,121070.0,101415.0
2018-10-31,31810.0,9450.0,120655.0,101415.0
2018-11-01,31985.0,9655.0,120685.0,101425.0
2018-11-02,32580.0,10000.0,120350.0,101430.0
2018-11-05,32085.0,9920.0,120380.0,101435.0
2018-11-06,32335.0,9910.0,120350.0,101450.0
2018-11-07,32580.0,9925.0,120630.0,101460.0
2018-11-08,33170.0,10090.0,120710.0,101470.0
2018-11-09,33095.0,9865.0,120880.0,101480.0
2018-11-12,32940.0,9600.0,121200.0,101480.0
2018-11-13,32330.0,9495.0,121080.0,101485.0
2018-11-14,32175.0,9515.0,121310.0,101490.0
2018-11-16,32140.0,9710.0,121045.0,101495.0
2018-11-19,32210.0,9720.0,121360.0,101510.0
2018-11-20,31725.0,9610.0,121310.0,101510.0
2018-11-21,31265.0,9570.0,121210.0,101510.0
2018-11-22,31310.0,9595.0,121290.0,101525.0
2018-11-23,31120.0,9720.0,121580.0,101525.0
2018-11-26,31200.0,9770.0,121685.0,101530.0
2018-11-27,31425.0,9795.0,121810.0,101530.0
2018-11-28,31750.0,9855.0,121800.0,101535.0
2018-11-29,32235.0,10005.0,122130.0,101555.0
2018-11-30,32335.0,10015.0,122310.0,101550.0
2018-12-03,33100.0,10145.0,122095.0,101565.0
2018-12-04,32685.0,10155.0,122395.0,101565.0
2018-12-05,31900.0,10045.0,122745.0,101570.0
2018-12-06,31450.0,9860.0,123500.0,101580.0
2018-12-07,31670.0,9830.0,123455.0,101590.0
2018-12-10,30895.0,9735.0,123480.0,101600.0
2018-12-11,31075.0,9645.0,123405.0,101605.0
2018-12-12,31375.0,9750.0,123175.0,101610.0
2018-12-13,31425.0,9860.0,123055.0,101630.0
2018-12-14,30975.0,9780.0,123190.0,101630.0
2018-12-17,30810.0,9750.0,123375.0,101635.0
2018-12-18,30125.0,9600.0,123415.0,101650.0
2018-12-19,30085.0,9650.0,123910.0,101660.0
2018-12-20,29780.0,9625.0,124080.0,101670.0
2018-12-21,29240.0,9590.0,123675.0,101675.0
2018-12-24,28600.0,9555.0,123450.0,101680.0
2018-12-26,27585.0,9485.0,123630.0,101680.0
2018-12-27,28975.0,9520.0,121385.0,100035.0
2018-12-28,29330.0,9600.0,121370.0,100035.0
2019-01-02,29260.0,9590.0,121355.0,100045.0
2019-01-03,29025.0,9515.0,121395.0,100075.0
2019-01-04,29055.0,9580.0,121105.0,100085.0
2019-01-07,29890.0,9800.0,121155.0,100090.0
2019-01-08,30085.0,9780.0,121005.0,100090.0
2019-01-09,30400.0,9900.0,120830.0,100100.0
2019-01-10,30260.0,9990.0,121205.0,100115.0
2019-01-11,30525.0,10030.0,121035.0,100110.0
2019-01-14,30290.0,9925.0,121130.0,100115.0
2019-01-15,30605.0,10035.0,121330.0,100125.0
2019-01-16,30770.0,10035.0,121265.0,100130.0
2019-01-17,30680.0,10125.0,121285.0,100135.0
2019-01-18,31125.0,10160.0,120980.0,100145.0
2019-01-21,31395.0,10165.0,120855.0,100150.0
2019-01-22,31215.0,10130.0,120990.0,100150.0
2019-01-23,31045.0,10120.0,121125.0,100145.0
2019-01-24,31040.0,10180.0,121195.0,100165.0
2019-01-25,31200.0,10320.0,121005.0,100165.0
2019-01-28,31245.0,10310.0,120870.0,100170.0
2019-01-29,31070.0,10260.0,120730.0,100170.0
2019-01-30,31090.0,10345.0,120545.0,100175.0
2019-01-31,31600.0,10470.0,120840.0,100195.0
2019-02-01,31825.0,10520.0,121160.0,100205.0
2019-02-07,32080.0,10440.0,121190.0,100215.0
2019-02-08,31670.0,10380.0,121405.0,100225.0
2019-02-11,31850.0,10395.0,121590.0,100235.0
2019-02-12,32070.0,10405.0,121370.0,100240.0
2019-02-13,32465.0,10475.0,121230.0,100245.0
2019-02-14,32475.0,10345.0,121295.0,100250.0
2019-02-15,32195.0,10315.0,121540.0,100260.0
2019-02-18,32720.0,10350.0,121340.0,100265.0
2019-02-19,32705.0,10300.0,121295.0,100265.0
2019-02-20,32735.0,10470.0,121275.0,100270.0
2019-02-21,32890.0,10520.0,121120.0,100285.0
2019-02-22,32685.0,10515.0,121150.0,100280.0
2019-02-25,32980.0,10570.0,121150.0,100280.0
2019-02-26,32810.0,10620.0,121125.0,100290.0
2019-02-27,32850.0,10650.0,121335.0,100310.0
2019-02-28,32815.0,10570.0,121395.0,100315.0
2019-03-04,33175.0,10500.0,121020.0,100320.0
2019-03-05,32920.0,10540.0,120980.0,100320.0
2019-03-06,32810.0,10550.0,121090.0,100325.0
2019-03-07,32580.0,10455.0,121320.0,100340.0
2019-03-08,32275.0,10330.0,121585.0,100350.0
2019-03-11,32380.0,10350.0,121505.0,100355.0
2019-03-12,32820.0,10520.0,121400.0,100360.0
2019-03-13,32855.0,10455.0,121705.0,100365.0
2019-03-14,33130.0,10465.0,121620.0,100380.0
2019-03-15,33150.0,10515.0,121500.0,100385.0
2019-03-18,33335.0,10630.0,121415.0,100390.0
2019-03-19,33395.0,10630.0,121600.0,100390.0
2019-03-20,33385.0,10675.0,121610.0,100395.0
2019-03-21,33260.0,10740.0,122005.0,100405.0
2019-03-22,33615.0,10690.0,122110.0,100410.0
2019-03-25,32885.0,10465.0,122570.0,100415.0
2019-03-26,33060.0,10440.0,122345.0,100420.0
2019-03-27,33305.0,10530.0,122915.0,100435.0
2019-03-28,32970.0,10445.0,123360.0,100450.0
2019-03-29,33245.0,10520.0,123310.0,100465.0
2019-04-01,33590.0,10690.0,122930.0,100470.0
2019-04-02,33740.0,10660.0,122970.0,100475.0
2019-04-03,33910.0,10730.0,122765.0,100475.0
2019-04-04,33825.0,10755.0,122850.0,100495.0
2019-04-05,33980.0,10795.0,122660.0,100500.0
2019-04-08,34035.0,10800.0,123000.0,100500.0
2019-04-09,34070.0,10920.0,122875.0,100510.0
2019-04-10,33985.0,10900.0,122905.0,100515.0
2019-04-11,34075.0,10870.0,122930.0,100530.0
2019-04-12,34075.0,10845.0,122850.0,100530.0
2019-04-15,34270.0,10945.0,122455.0,100535.0
2019-04-16,34310.0,10905.0,122380.0,100530.0
2019-04-17,34315.0,10930.0,122180.0,100545.0
2019-04-18,34060.0,10945.0,122760.0,100555.0
2019-04-19,34290.0,10920.0,122700.0,100560.0
2019-04-22,34180.0,10900.0,122340.0,100565.0
2019-04-23,34290.0,10895.0,122485.0,100570.0
2019-04-24,34545.0,10885.0,122565.0,100575.0
2019-04-25,34535.0,10815.0,123040.0,100590.0
2019-04-26,34420.0,10770.0,122975.0,100590.0
2019-04-29,34660.0,10860.0,123105.0,100605.0
2019-04-30,34620.0,10820.0,123295.0,100610.0
2019-05-02,34470.0,10840.0,122925.0,100635.0
2019-05-03,34415.0,10815.0,122780.0,100635.0
2019-05-07,34500.0,10680.0,122920.0,100640.0
2019-05-08,34050.0,10535.0,122970.0,100650.0
2019-05-09,33830.0,10385.0,123150.0,100660.0
2019-05-10,33800.0,10390.0,123095.0,100675.0
2019-05-13,33660.0,10375.0,123045.0,100675.0
2019-05-14,33205.0,10135.0,123095.0,100685.0
2019-05-15,33550.0,10240.0,123185.0,100690.0
2019-05-16,33530.0,10170.0,123565.0,100700.0
2019-05-17,33775.0,10080.0,123610.0,100710.0
2019-05-20,33790.0,10170.0,123345.0,100720.0
2019-05-21,33625.0,10020.0,123535.0,100725.0
2019-05-22,33715.0,10075.0,123515.0,100730.0
2019-05-23,33480.0,10020.0,123770.0,100740.0
2019-05-24,33335.0,9950.0,123995.0,100750.0
2019-05-27,33380.0,9975.0,123850.0,100750.0
2019-05-28,33405.0,9990.0,123900.0,100760.0
2019-05-29,32845.0,9925.0,124430.0,100765.0
2019-05-30,32815.0,9975.0,124500.0,100780.0
2019-05-31,32595.0,9995.0,125075.0,100785.0
2019-06-03,32285.0,10160.0,124995.0,100805.0
2019-06-04,32405.0,10155.0,125095.0,100810.0
2019-06-05,33085.0,10200.0,125460.0,100830.0
2019-06-07,33580.0,10140.0,125410.0,100835.0
2019-06-10,33985.0,10260.0,125220.0,100845.0
2019-06-11,34105.0,10350.0,124950.0,100850.0
2019-06-12,33895.0,10425.0,125685.0,100855.0
2019-06-13,33880.0,10240.0,125705.0,100880.0
2019-06-14,34075.0,10260.0,125810.0,100895.0
2019-06-17,34105.0,10240.0,125645.0,100900.0
2019-06-18,34010.0,10245.0,125645.0,100905.0
2019-06-19,34395.0,10405.0,125835.0,100910.0
2019-06-20,34630.0,10635.0,126345.0,100925.0
2019-06-21,34710.0,10690.0,126215.0,100930.0
2019-06-24,34795.0,10620.0,126280.0,100940.0
2019-06-25,34620.0,10485.0,125990.0,100940.0
2019-06-26,34350.0,10540.0,125735.0,100930.0
2019-06-27,34430.0,10595.0,125745.0,100945.0
2019-06-28,34470.0,10655.0,125940.0,100945.0
2019-07-01,35010.0,10725.0,125895.0,100955.0
2019-07-02,34920.0,10725.0,125975.0,100960.0
2019-07-03,35000.0,10675.0,126475.0,100965.0
2019-07-04,35320.0,10735.0,126650.0,100990.0
2019-07-05,35340.0,10695.0,126660.0,100995.0
2019-07-08,35085.0,10530.0,126565.0,101005.0
2019-07-09,34930.0,10530.0,126585.0,101005.0
2019-07-10,35015.0,10505.0,126405.0,101010.0
2019-07-11,35295.0,10670.0,126505.0,101020.0
2019-07-12,35410.0,10585.0,126250.0,101035.0
2019-07-15,35490.0,10635.0,126180.0,101040.0
2019-07-16,35525.0,10620.0,126240.0,101050.0
2019-07-17,35380.0,10645.0,126515.0,101065.0
2019-07-18,35040.0,10655.0,127255.0,101075.0
2019-07-19,35360.0,10725.0,127500.0,101090.0
2019-07-22,35045.0,10690.0,127400.0,101105.0
2019-07-23,35190.0,10670.0,127410.0,101105.0
2019-07-24,35350.0,10640.0,127430.0,101115.0
2019-07-25,35570.0,10650.0,127735.0,101130.0
2019-07-26,35445.0,10635.0,127855.0,101145.0
2019-07-29,35535.0,10560.0,128005.0,101140.0
2019-07-30,35575.0,10600.0,128055.0,101155.0
2019-07-31,35480.0,10515.0,128175.0,101160.0
2019-08-01,35030.0,10415.0,128085.0,101170.0
2019-08-02,34690.0,10255.0,128515.0,101165.0
2019-08-05,34125.0,9950.0,129555.0,101185.0
2019-08-06,33405.0,9730.0,129685.0,101205.0
2019-08-07,33760.0,9815.0,129655.0,101220.0
2019-08-08,34085.0,9880.0,129545.0,101230.0
2019-08-09,34445.0,9970.0,129300.0,101235.0
2019-08-12,34410.0,9915.0,129365.0,101240.0
2019-08-13,33830.0,9740.0,129845.0,101250.0
2019-08-14,34490.0,9885.0,129920.0,101265.0
2019-08-16,33725.0,9810.0,130485.0,101270.0
2019-08-19,34250.0,9815.0,130445.0,101285.0
2019-08-20,34440.0,9890.0,130270.0,101295.0
2019-08-21,34195.0,9890.0,129585.0,101300.0
2019-08-22,34385.0,9880.0,129755.0,101300.0
2019-08-23,34505.0,9880.0,129470.0,101310.0
2019-08-26,33425.0,9660.0,130330.0,101305.0
2019-08-27,33795.0,9705.0,129990.0,101305.0
2019-08-28,33780.0,9745.0,129720.0,101310.0
2019-08-29,33870.0,9680.0,129845.0,101315.0
2019-08-30,34315.0,9755.0,129555.0,101325.0
2019-09-02,34230.0,9970.0,128850.0,101325.0
2019-09-03,34180.0,9765.0,128970.0,101320.0
2019-09-04,34420.0,9810.0,128840.0,101320.0
2019-09-05,34785.0,10070.0,128570.0,101320.0
2019-09-06,34980.0,10170.0,128530.0,101320.0
2019-09-09,35105.0,10185.0,128745.0,101315.0
2019-09-10,34970.0,10155.0,128555.0,101330.0
2019-09-11,35055.0,10235.0,128470.0,101325.0
2019-09-16,35190.0,10365.0,127185.0,101335.0
2019-09-17,35200.0,10325.0,127325.0,101325.0
2019-09-18,35260.0,10330.0,127660.0,101335.0
2019-09-19,35240.0,10350.0,127875.0,101340.0
2019-09-20,35340.0,10350.0,127760.0,101335.0
2019-09-23,35255.0,10375.0,127820.0,101335.0
2019-09-24,35285.0,10240.0,127810.0,101345.0
2019-09-25,34880.0,10160.0,128125.0,101335.0
2019-09-26,34995.0,10210.0,128115.0,101350.0
2019-09-27,35035.0,10115.0,127990.0,101355.0
2019-09-30,34950.0,10080.0,127845.0,101355.0
2019-10-01,35135.0,10175.0,127415.0,101365.0
2019-10-02,34530.0,9975.0,127465.0,101370.0
2019-10-04,34155.0,10000.0,128800.0,101370.0
2019-10-07,34500.0,10080.0,128725.0,101395.0
2019-10-08,34595.0,10130.0,128170.0,101400.0
2019-10-10,34250.0,10085.0,128000.0,101410.0
2019-10-11,34585.0,10170.0,127550.0,101405.0
2019-10-14,34915.0,10240.0,127560.0,101410.0
2019-10-15,34965.0,10200.0,127570.0,101420.0
2019-10-16,35140.0,10300.0,127200.0,101420.0
2019-10-17,35055.0,10320.0,126700.0,101435.0
2019-10-18,35145.0,10370.0,126630.0,101430.0
2019-10-21,35150.0,10335.0,125910.0,101430.0
2019-10-22,35300.0,10420.0,125780.0,101430.0
2019-10-23,35095.0,10395.0,125850.0,101430.0
2019-10-24,35290.0,10385.0,126050.0,101440.0
2019-10-25,35295.0,10455.0,125800.0,101435.0
2019-10-28,35515.0,10380.0,124775.0,101435.0
2019-10-29,35655.0,10495.0,124565.0,101415.0
2019-10-30,35590.0,10425.0,124790.0,101420.0
2019-10-31,35760.0,10530.0,125110.0,101435.0
2019-11-01,35715.0,10505.0,125110.0,101440.0
2019-11-04,36025.0,10660.0,124230.0,101450.0
2019-11-05,36160.0,10770.0,124160.0,101445.0
2019-11-06,36045.0,10785.0,124125.0,101455.0
2019-11-07,36025.0,10700.0,124325.0,101465.0
2019-11-08,36080.0,10715.0,124400.0,101465.0
2019-11-11,36115.0,10555.0,124700.0,101470.0
2019-11-12,36255.0,10660.0,124220.0,101470.0
2019-11-13,36175.0,10575.0,124505.0,101470.0
2019-11-15,36445.0,10510.0,124740.0,101480.0
2019-11-18,36595.0,10595.0,124730.0,101480.0
2019-11-19,36630.0,10620.0,125200.0,101490.0
2019-11-20,36535.0,10590.0,125735.0,101490.0
2019-11-21,36410.0,10455.0,125905.0,101500.0
2019-11-22,36460.0,10485.0,125740.0,101500.0
2019-11-25,36610.0,10570.0,125345.0,101500.0
2019-11-26,36780.0,10610.0,125520.0,101505.0
2019-11-27,36920.0,10530.0,125935.0,101515.0
2019-11-28,36900.0,10615.0,126095.0,101525.0
2019-11-29,36895.0,10470.0,126440.0,101525.0
2019-12-02,37025.0,10465.0,125900.0,101540.0
2019-12-03,36615.0,10390.0,125380.0,101540.0
2019-12-04,36330.0,10290.0,126035.0,101545.0
2019-12-05,36515.0,10410.0,126150.0,101560.0
2019-12-06,36690.0,10545.0,125925.0,101560.0
2019-12-09,36875.0,10480.0,126010.0,101560.0
2019-12-10,36845.0,10485.0,126330.0,101570.0
2019-12-11,36800.0,10500.0,126300.0,101565.0
2019-12-12,36955.0,10675.0,126310.0,101585.0
2019-12-13,37340.0,10820.0,126070.0,101585.0
2019-12-16,37350.0,10895.0,126355.0,101590.0
2019-12-17,37540.0,11010.0,126480.0,101590.0
2019-12-18,37425.0,11100.0,126525.0,101590.0
2019-12-19,37505.0,11075.0,126040.0,101605.0
2019-12-20,37620.0,11000.0,125810.0,101605.0
2019-12-23,37825.0,11030.0,126060.0,101615.0
2019-12-24,37845.0,11060.0,126265.0,101610.0
2019-12-26,37880.0,11115.0,126190.0,101620.0
2019-12-27,38100.0,11225.0,123085.0,101635.0
2019-12-30,38030.0,11175.0,123030.0,101630.0
2020-01-02,38000.0,11160.0,123285.0,101650.0
2020-01-03,37895.0,11345.0,124030.0,101660.0
2020-01-06,37785.0,11185.0,124360.0,101675.0
2020-01-07,38075.0,11240.0,123590.0,101685.0
2020-01-08,37850.0,11115.0,123360.0,101685.0
2020-01-09,38295.0,11245.0,122800.0,101700.0
2020-01-10,38515.0,11395.0,122380.0,101700.0
2020-01-13,38390.0,11490.0,122355.0,101700.0
2020-01-14,38565.0,11550.0,122605.0,101705.0
2020-01-15,38475.0,11385.0,122775.0,101705.0
2020-01-16,38675.0,11425.0,122715.0,101720.0
2020-01-17,38910.0,11450.0,122455.0,101720.0
2020-01-20,38990.0,11490.0,122400.0,101725.0
2020-01-21,38835.0,11350.0,123065.0,101715.0
2020-01-22,39090.0,11315.0,122820.0,101740.0
2020-01-23,38840.0,11130.0,122910.0,101745.0
2020-01-28,38210.0,10920.0,124200.0,101740.0
2020-01-29,38520.0,10970.0,124195.0,101760.0
2020-01-30,38145.0,10755.0,124635.0,101775.0
2020-01-31,38555.0,10665.0,124535.0,101790.0
2020-02-03,38020.0,10575.0,124695.0,101790.0
2020-02-04,38330.0,10735.0,123935.0,101800.0
2020-02-05,38615.0,10860.0,124020.0,101800.0
2020-02-06,39325.0,11065.0,123880.0,101815.0
2020-02-07,39230.0,10930.0,124160.0,101820.0
2020-02-10,39030.0,10885.0,124150.0,101825.0
2020-02-11,39415.0,10930.0,124155.0,101825.0
2020-02-12,39450.0,11085.0,124070.0,101835.0
2020-02-13,39430.0,11015.0,124160.0,101845.0
2020-02-14,39600.0,11085.0,123775.0,101850.0
2020-02-17,39710.0,11120.0,123975.0,101840.0
2020-02-18,39480.0,10955.0,124560.0,101845.0
2020-02-19,39580.0,11000.0,124700.0,101855.0
2020-02-20,39680.0,10980.0,125165.0,101870.0
2020-02-21,39285.0,10900.0,125725.0,101875.0
2020-02-24,38595.0,10635.0,126135.0,101885.0
2020-02-25,38190.0,10615.0,126150.0,101915.0
2020-02-26,36825.0,10460.0,126290.0,101915.0
2020-02-27,35955.0,10325.0,125955.0,101930.0
2020-02-28,34025.0,10030.0,126825.0,101910.0
2020-03-02,34740.0,10165.0,126610.0,101935.0
2020-03-03,35735.0,10255.0,126715.0,101940.0
2020-03-04,35565.0,10270.0,127310.0,101945.0
2020-03-05,36255.0,10555.0,127130.0,101970.0
2020-03-06,35000.0,10250.0,126550.0,101975.0
2020-03-09,35000.0,10250.0,126550.0,101975.0
2020-03-10,33195.0,9635.0,127500.0,101995.0
2020-03-11,32640.0,9715.0,127100.0,101990.0
2020-03-12,32640.0,9715.0,127100.0,101990.0
2020-03-13,29430.0,8685.0,124630.0,102010.0
2020-03-16,29660.0,8750.0,125315.0,102005.0
2020-03-17,29310.0,8185.0,125915.0,102035.0
2020-03-18,27950.0,7990.0,125380.0,102080.0
2020-03-19,27545.0,7565.0,123590.0,102090.0
2020-03-20,28250.0,7745.0,124000.0,102075.0
2020-03-23,25815.0,7720.0,122900.0,102090.0
